"","Rendimento Escolar","Inteligência","Motivação","Ansiedade","Número de Recursos","Índice Acadêmico","Idade","Sexo","Trabalha Atualmente","Design Instrucional","Atitude Postiva EAD","Resolução de Problemas","Rendimento EscolarZ","InteligênciaZ","MotivaçãoZ","AnsiedadeZ","Número de Recursos","Índice AcadêmicoZ","IdadeZ","Atitude Postiva EADZ","Resolução de ProblemasZ"
"524",62.8,96.1,19.2,7.7,10,78.9,19,"Masculino","Ativ.Remunerada","Padrão",23.7,52,0.169490684214788,-0.3107425313818,-0.21624590505148,-1.1936053091337,0.117901840027442,0.888956496169758,-1.45020635987419,-0.448265719503533,0.600816475442593
"525",62.6,115.6,17.9,10.5,10,70.6,21,"Masculino","Ativ.Remunerada","Padrão",28.9,52.5,0.142135092949456,1.13016093135086,-0.533000470197311,0.221537188639494,0.117901840027442,0.0269506642626371,-0.451785458067519,1.16953537344155,0.772609215275587
"526",60.1,107.7,32.7,5.8,8,75.7,19,"Feminino","Estágio","Padrão",30.2,44.3,-0.199809797867199,0.546410297730963,3.07312842530907,-2.1538805754798,-0.525199105576787,0.556616898326049,-1.45020635987419,1.57398564667782,-2.04479171798553
"527",59.2,117.3,19.8,7.2,4,66.7,24,"Feminino","Ativ.Remunerada","Padrão",24.6,48.2,-0.322909958561194,1.25577815630704,-0.0700514903687889,-1.4463093265932,-1.81140099678525,-0.378088220609382,1.04584589464249,-0.168261684186114,-0.704808347288165
"528",66.6,101.9,18.2,7.8,14,78.9,21,"Masculino","Estágio","Personalizado",26.4,50.4,0.689246918256103,0.117833883174582,-0.459903262855965,-1.1430645056418,1.4041037312359,0.888956496169758,-0.451785458067519,0.39174638644872,0.0510797079770094
"529",58.5,105.7,21.2,7.8,7,77.3,19,"Masculino","Estágio","Padrão",27.5,47.5,-0.418654527989858,0.39862532719428,0.27106881055749,-1.1430645056418,-0.846749578378902,0.722786697247902,-1.45020635987419,0.733973540725564,-0.945318183054359
"530",61.6,92.2,13.7,10.2,10,97.8,21,"Feminino","Estágio","Padrão",24.6,53.1,0.00535713662279424,-0.598923223928331,-1.55636137297615,0.069914778163794,0.117901840027442,2.85183724593416,-0.451785458067519,-0.168261684186114,0.978760503075181
"531",64.5,108.5,22,13.2,14,67,23,"Feminino","Ativ.Remunerada","Padrão",21.8,53.4,0.402013209970113,0.605524285945636,0.465994696801078,1.58613888292079,1.4041037312359,-0.346931383311535,0.546635443739151,-1.03938534961808,1.08183614697498
"532",71.3,92.9,19.6,7,9,66.9,25,"Feminino","Estágio","Personalizado",31.3,50.8,1.33210331299141,-0.547198484240492,-0.118782961929686,-1.547390933577,-0.203648632774673,-0.35731699574415,1.54505634554582,1.91621280095466,0.188513899843405
"533",58.5,80.1,21.9,10.9,11,51.3,25,"Feminino","Estágio","Padrão",23.2,48.5,-0.418654527989858,-1.49302229567526,0.441628961020629,0.423700402607094,0.439452312829557,-1.97747253523223,1.54505634554582,-0.603823516902098,-0.60173270338837
"534",58.2,101.8,16.1,11.8,9,80.3,23,"Feminino","Estágio","Padrão",20.3,45.8,-0.459687914887856,0.110444634647747,-0.971583714245383,0.878567634034192,-0.203648632774673,1.03435507022638,0.546635443739151,-1.50605874181378,-1.52941349848654
"535",64.8,127.2,15.9,8,11,70,23,"Masculino","Ativ.Remunerada","Padrão",25.9,50.9,0.443046596868112,1.98731376046362,-1.02031518580628,-1.041982898658,0.439452312829557,-0.0353630103330577,0.546635443739151,0.236188589050155,0.222872447810004
"536",70.5,111.2,17.2,9.9,9,59.1,23,"Feminino","Ativ.Remunerada","Padrão",23.7,54.4,1.22268094793008,0.805033996170158,-0.70356062066045,-0.0817076323119049,-0.203648632774673,-1.16739476548819,0.546635443739151,-0.448265719503533,1.42542162664097
"537",63.3,116.3,16.9,11.6,11,61.9,26,"Masculino","Ativ.Remunerada","Personalizado",25.7,52.5,0.237879662378119,1.1818856710387,-0.776657828001796,0.777486027050392,0.439452312829557,-0.876597617374945,2.04426679644916,0.173965470090729,0.772609215275587
"538",68.7,105,25.2,9.5,5,69.1,20,"Feminino","Estágio","Personalizado",28.8,49.7,0.976480626542094,0.34690058750644,1.24569824177543,-0.283870846279505,-1.48985052398313,-0.128833522226601,-0.950995908970854,1.13842381396183,-0.189430127789182
"539",67.3,91.5,26.3,9.6,6,65.1,23,"Feminino","Ativ.Remunerada","Personalizado",26.4,50.7,0.784991487684766,-0.65064796361617,1.51372133536036,-0.233330042787605,-1.16830005118102,-0.544258019531237,0.546635443739151,0.39174638644872,0.154155351876808
"540",55.9,97.2,19.4,10.6,6,63.6,21,"Masculino","Ativ.Remunerada","Personalizado",24.5,45.4,-0.774277214439179,-0.229460797586623,-0.167514433490583,0.272077992131394,-1.16830005118102,-0.700042206020475,-0.451785458067519,-0.199373243665828,-1.66684769035294
"541",64.8,96.2,18.6,9.9,5,56.6,24,"Masculino","Ativ.Remunerada","Personalizado",22.5,49.4,0.443046596868112,-0.303353282854965,-0.362440319734171,-0.0817076323119049,-1.48985052398313,-1.42703507630359,1.04584589464249,-0.821604433260089,-0.29250577168898
"542",60.4,93.4,18.7,8.9,10,62.2,26,"Feminino","Ativ.Remunerada","Padrão",24.8,50.6,-0.1587764109692,-0.510252241606321,-0.338074583953723,-0.587115667230903,0.117901840027442,-0.845440780077097,2.04426679644916,-0.106038565226688,0.119796803910208
"543",72.1,109.9,20.3,9.7,12,70.6,18,"Feminino","Estágio","Personalizado",27.2,50.4,1.44152567805274,0.708973765321314,0.0517771885334536,-0.182789239295705,0.761002785631672,0.0269506642626371,-1.94941681077752,0.640638862286425,0.0510797079770094
"544",43.9,83.2,20.4,13.8,12,60.2,19,"Masculino","Ativ.Remunerada","Padrão",22,44.6,-2.41561269035912,-1.2639555913434,0.0761429243139015,1.88938370387219,0.761002785631672,-1.05315302872942,-1.45020635987419,-0.977162230658655,-1.94171607408573
"545",61.2,112.1,21.2,11.7,12,61.6,21,"Masculino","Ativ.Remunerada","Padrão",23.9,50.3,-0.0493540459078703,0.871537232911665,0.27106881055749,0.828026830542292,0.761002785631672,-0.907754454672793,-0.451785458067519,-0.386042600544107,0.0167211600104099
"546",62.7,112.1,17,8.2,8,56.6,22,"Feminino","Ativ.Remunerada","Personalizado",28.6,50.4,0.155812888582122,0.871537232911665,-0.752292092221347,-0.940901291674203,-0.525199105576787,-1.42703507630359,0.0474249928358163,1.07620069500241,0.0510797079770094
"547",56.6,83.2,16.6,7.5,5,56.6,21,"Feminino","Estágio","Personalizado",23.2,50.5,-0.678532645010515,-1.2639555913434,-0.84975503534314,-1.2946869161175,-1.48985052398313,-1.42703507630359,-0.451785458067519,-0.603823516902098,0.0854382559436088
"548",62.7,109,24.8,9.3,6,61.6,21,"Masculino","Estágio","Padrão",24.8,49.9,0.155812888582122,0.642470528579807,1.14823529865364,-0.384952453263304,-1.16830005118102,-0.907754454672793,-0.451785458067519,-0.106038565226688,-0.120713031855985
"549",61.1,134,17.8,12.7,9,74.1,21,"Masculino","Ativ.Remunerada","Personalizado",21.2,52.1,-0.0630318415405367,2.48978266028834,-0.557366205977759,1.33343486546129,-0.203648632774673,0.390447099404193,-0.451785458067519,-1.22605470649636,0.635175023409192
"550",61.5,92.2,21.2,10.6,4,70.7,26,"Masculino","Estágio","Personalizado",24.1,49.6,-0.00832065900987214,-0.598923223928331,0.27106881055749,0.272077992131394,-1.81140099678525,0.0373362766952538,2.04426679644916,-0.32381948158468,-0.223788675755781
"551",64.4,111.8,19.8,8.6,6,65.2,20,"Masculino","Ativ.Remunerada","Personalizado",24.3,49.6,0.388335414337448,0.849369487331163,-0.0700514903687889,-0.738738077706603,-1.16830005118102,-0.53387240709862,-0.950995908970854,-0.261596362625254,-0.223788675755781
"552",43.9,89,16.2,11.8,8,82.1,22,"Masculino","Ativ.Remunerada","Padrão",20.5,45.3,-2.41561269035912,-0.835379176787024,-0.947217978464935,0.878567634034192,-0.525199105576787,1.22129609401346,0.0474249928358163,-1.44383562285435,-1.70120623831954
"553",53.5,115.5,22.4,9.7,10,64.3,22,"Masculino","Ativ.Remunerada","Padrão",27,51.1,-1.10254430962317,1.12277168282403,0.563457639922871,-0.182789239295705,0.117901840027442,-0.627342918992164,0.0474249928358163,0.578415743326999,0.291589543743203
"554",72.1,103.5,20.7,7.8,14,74.1,24,"Masculino","Ativ.Remunerada","Padrão",26.3,54.6,1.44152567805274,0.236061859603928,0.149240131655247,-1.1430645056418,1.4041037312359,0.390447099404193,1.04584589464249,0.360634826969008,1.49413872257417
"555",75.8,123.1,25.6,10.9,14,73.3,21,"Masculino","Ativ.Remunerada","Padrão",28.4,55.2,1.94760411646139,1.68435457086342,1.34316118489722,0.423700402607094,1.4041037312359,0.307362199943267,-0.451785458067519,1.01397757604298,1.70029001037376
"556",51.9,79.6,20.5,13,8,81.2,19,"Masculino","Ativ.Remunerada","Personalizado",20.5,41.9,-1.32138903974583,-1.52996853830943,0.10050866009435,1.48505727593699,-0.525199105576787,1.12782558211992,-1.45020635987419,-1.44383562285435,-2.8693968691839
"557",63.9,99.3,18.7,10.9,10,80.6,24,"Feminino","Ativ.Remunerada","Personalizado",25,50.3,0.319946436174116,-0.0742865785231065,-0.338074583953723,0.423700402607094,0.117901840027442,1.06551190752423,1.04584589464249,-0.0438154462672625,0.0167211600104099
"558",63.3,92.6,21.1,10.4,5,79.4,25,"Masculino","Estágio","Personalizado",27.3,52.2,0.237879662378119,-0.569366229820995,0.246703074777042,0.170996385147594,-1.48985052398313,0.940884558332837,1.54505634554582,0.671750421766138,0.669533571375791
"559",47.7,97.2,15.3,8.7,5,62,18,"Feminino","Ativ.Remunerada","Padrão",21.4,51.1,-1.89585645631781,-0.229460797586623,-1.16650960048897,-0.688197274214704,-1.48985052398313,-0.866212004942329,-1.94941681077752,-1.16383158753693,0.291589543743203
"560",62.4,91.2,16.7,11.1,14,71.4,21,"Masculino","Ativ.Remunerada","Personalizado",24.8,49.2,0.114779501684123,-0.672815709196672,-0.825389299562692,0.524782009590893,1.4041037312359,0.110035563723565,-0.451785458067519,-0.106038565226688,-0.361222867622176
"561",64.4,88.3,22,7.9,9,63.9,22,"Feminino","Ativ.Remunerada","Padrão",27.5,48.6,0.388335414337448,-0.887103916474863,0.465994696801078,-1.0925237021499,-0.203648632774673,-0.668885368722627,0.0474249928358163,0.733973540725564,-0.56737415542177
"562",53.7,108.1,18.7,6.7,7,55.3,22,"Feminino","Estágio","Padrão",20.5,50.9,-1.07518871835783,0.575967291838299,-0.338074583953723,-1.6990133440527,-0.846749578378902,-1.56204803792759,0.0474249928358163,-1.44383562285435,0.222872447810004
"563",50.3,84.8,19.7,9.9,7,73.2,21,"Masculino","Estágio","Personalizado",23.6,47.6,-1.54023376986849,-1.14572761491406,-0.0944172261492377,-0.0817076323119049,-0.846749578378902,0.296976587510651,-0.451785458067519,-0.479377278983245,-0.910959635087759
"564",65.6,120.8,19.5,9.9,10,73.5,20,"Masculino","Estágio","Padrão",27,51.8,0.552468961929441,1.51440185474624,-0.143148697710135,-0.0817076323119049,0.117901840027442,0.328133424808499,-0.950995908970854,0.578415743326999,0.532099379509394
"565",54.4,83.4,17.4,14.7,8,56.7,24,"Masculino","Ativ.Remunerada","Padrão",22.1,39.2,-0.979444148929172,-1.24917709428974,-0.654829149099553,2.34425093529929,-0.525199105576787,-1.41664946387097,1.04584589464249,-0.946050671178941,-3.79707766428207
"566",60.9,101.4,11.9,7.6,13,86.5,21,"Masculino","Ativ.Remunerada","Padrão",22.1,54.5,-0.0903874328058694,0.0808876405404113,-1.99494461702422,-1.2441461126256,1.08255325843379,1.67826304104857,-0.451785458067519,-0.946050671178941,1.45978017460757
"567",57,107.5,21.4,10.3,6,59.9,22,"Masculino","Ativ.Remunerada","Padrão",24.6,49.9,-0.62382146247985,0.531631800677294,0.319800282118386,0.120455581655695,-1.16830005118102,-1.08430986602726,0.0474249928358163,-0.168261684186114,-0.120713031855985
"568",60.9,108.2,23,11.6,4,80.2,20,"Masculino","Estágio","Padrão",21.2,50.7,-0.0903874328058694,0.583356540365134,0.709652054605563,0.777486027050392,-1.81140099678525,1.02396945779376,-0.950995908970854,-1.22605470649636,0.154155351876808
"569",58.4,95.8,14.8,12.1,9,74.7,24,"Masculino","Ativ.Remunerada","Personalizado",20.2,46.5,-0.432332323622524,-0.332910276962302,-1.28833827939121,1.03019004450989,-0.203648632774673,0.45276077399989,1.04584589464249,-1.53717030129349,-1.28890366272035
"570",67.4,101.1,25.9,10,14,59.7,21,"Feminino","Ativ.Remunerada","Personalizado",32.2,53.8,0.798669283317434,0.058719894959908,1.41625839223857,-0.0311668288200053,1.4041037312359,-1.10508109089249,-0.451785458067519,2.19621683627208,1.21927033884137
"571",67.3,113.5,21.5,8.5,12,79.3,22,"Masculino","Ativ.Remunerada","Padrão",27,52.3,0.784991487684766,0.974986712287343,0.344166017898835,-0.789278881198503,0.761002785631672,0.93049894590022,0.0474249928358163,0.578415743326999,0.703892119342388
"572",58.7,79.6,25.4,9.9,7,68.6,24,"Feminino","Estágio","Padrão",26.6,47.3,-0.391298936724525,-1.52996853830943,1.29442971333633,-0.0817076323119049,-0.846749578378902,-0.180761584389681,1.04584589464249,0.453969505408147,-1.01403527898756
"573",52.6,89.1,16.2,13.9,11,55.8,21,"Feminino","Ativ.Remunerada","Padrão",18.5,45.2,-1.22564447031716,-0.82798992826019,-0.947217978464935,1.93992450736409,0.439452312829557,-1.51011997576452,-0.451785458067519,-2.06606681244861,-1.73556478628613
"574",51.8,104.5,20.7,11,5,62.4,18,"Masculino","Ativ.Remunerada","Padrão",26.3,50.8,-1.33506683537849,0.30995434487227,0.149240131655247,0.474241206098993,-1.48985052398313,-0.824669555211866,-1.94941681077752,0.360634826969008,0.188513899843405
"575",73.9,93.8,19.6,5.9,12,71.7,22,"Feminino","Estágio","Personalizado",29.8,52.5,1.68772599944074,-0.480695247498985,-0.118782961929686,-2.1033397719879,0.761002785631672,0.141192401021413,0.0474249928358163,1.44953940875897,0.772609215275587
"576",60.2,119.2,23.1,12.8,8,65.5,19,"Feminino","Ativ.Remunerada","Padrão",26.8,56.6,-0.186132002234532,1.39617387831689,0.734017790386011,1.38397566895319,-0.525199105576787,-0.502715569800773,-1.45020635987419,0.516192624367573,2.18130968190614
"577",66.4,109.4,17.7,11.1,9,63.1,25,"Feminino","Ativ.Remunerada","Personalizado",23.4,52.4,0.661891326990772,0.672027522687144,-0.581731941758208,0.524782009590893,-0.203648632774673,-0.751970268183554,1.54505634554582,-0.541600397942672,0.738250667308988
"578",65.6,101,20,9.9,13,74.4,23,"Masculino","Estágio","Padrão",26.4,50.6,0.552468961929441,0.0513306464330743,-0.0213200188078921,-0.0817076323119049,1.08255325843379,0.421603936702042,0.546635443739151,0.39174638644872,0.119796803910208
"579",45.9,78.9,12.9,10,6,68.5,22,"Masculino","Estágio","Padrão",21.6,49,-2.1420567777058,-1.58169327799727,-1.75128725921973,-0.0311668288200053,-1.16830005118102,-0.191147196822296,0.0474249928358163,-1.10160846857751,-0.429939963555375
"580",59.1,100.4,16.9,9.7,11,71.5,22,"Masculino","Estágio","Personalizado",25.9,53,-0.33658775419386,0.00699515527206981,-0.776657828001796,-0.182789239295705,0.439452312829557,0.120421176156181,0.0474249928358163,0.236188589050155,0.944401955108582
"581",64.4,95.6,20.5,10.5,16,71.6,23,"Feminino","Estágio","Padrão",27.2,54.5,0.388335414337448,-0.34768877401597,0.10050866009435,0.221537188639494,2.04720467684013,0.130806788588796,0.546635443739151,0.640638862286425,1.45978017460757
"582",66,98.6,17.2,9,9,86,25,"Masculino","Ativ.Remunerada","Personalizado",27.5,49.5,0.607180144460106,-0.126011318210946,-0.70356062066045,-0.536574863739004,-0.203648632774673,1.62633497888549,1.54505634554582,0.733973540725564,-0.25814722372238
"583",57.2,83.5,19.8,10.6,7,65.5,22,"Masculino","Ativ.Remunerada","Personalizado",24.1,47.9,-0.596465871214518,-1.2417878457629,-0.0700514903687889,0.272077992131394,-0.846749578378902,-0.502715569800773,0.0474249928358163,-0.32381948158468,-0.807883991187964
"584",63.8,107,18.1,8.1,11,74.5,24,"Feminino","Ativ.Remunerada","Padrão",25.7,51.4,0.30626864054145,0.494685558043123,-0.484268998636413,-0.991442095166102,0.439452312829557,0.431989549134658,1.04584589464249,0.173965470090729,0.394665187642999
"585",58.9,85.5,22.4,10.4,8,44.5,22,"Masculino","Estágio","Personalizado",21.4,47.3,-0.363943345459193,-1.09400287522622,0.563457639922871,0.170996385147594,-0.525199105576787,-2.68369418065011,0.0474249928358163,-1.16383158753693,-1.01403527898756
"586",63.8,96.8,24.7,12.2,10,63.8,25,"Masculino","Estudante","Padrão",25.9,52,0.30626864054145,-0.25901779169396,1.12386956287319,1.08073084800179,0.117901840027442,-0.679270981155244,1.54505634554582,0.236188589050155,0.600816475442593
"587",51.9,105.3,16.7,11,7,69.6,27,"Masculino","Ativ.Remunerada","Padrão",20.2,47.6,-1.32138903974583,0.369068333086943,-0.825389299562692,0.474241206098993,-0.846749578378902,-0.0769054600635219,2.54347724735249,-1.53717030129349,-0.910959635087759
"588",50.4,89,18.8,12.1,3,66.2,20,"Masculino","Ativ.Remunerada","Personalizado",21.6,45.4,-1.52655597423582,-0.835379176787024,-0.313708848173274,1.03019004450989,-2.13295146958736,-0.430016282772461,-0.950995908970854,-1.10160846857751,-1.66684769035294
"589",55.5,108.2,25.8,7.8,13,69.7,20,"Masculino","Estágio","Padrão",26.3,49.1,-0.828988396969843,0.583356540365134,1.39189265645812,-1.1430645056418,1.08255325843379,-0.0665198476309051,-0.950995908970854,0.360634826969008,-0.395581415588776
"590",48.7,81.6,11.2,10.1,16,63.9,18,"Masculino","Ativ.Remunerada","Personalizado",20,49.3,-1.75907849999114,-1.38218356777275,-2.16550476748736,0.0193739746718944,2.04720467684013,-0.668885368722627,-1.94941681077752,-1.59939342025292,-0.326864319655579
"591",52.4,60.7,18.7,11.2,7,76.4,23,"Masculino","Estágio","Padrão",22.5,45.5,-1.2530000615825,-2.92653650988109,-0.338074583953723,0.575322813082793,-0.846749578378902,0.62931618535436,0.546635443739151,-0.821604433260089,-1.63248914238634
"592",50.5,106.5,28.3,7.9,9,61.9,21,"Feminino","Estágio","Padrão",26.3,46.2,-1.51287817860315,0.457739315408953,2.00103605096933,-1.0925237021499,-0.203648632774673,-0.876597617374945,-0.451785458067519,0.360634826969008,-1.39197930662014
"593",68.8,111.8,28.8,13.1,13,70.6,24,"Feminino","Ativ.Remunerada","Padrão",30.4,55.7,0.990158422174759,0.849369487331163,2.12286472987158,1.53559807942889,1.08255325843379,0.0269506642626371,1.04584589464249,1.63620876563724,1.87208275020675
"594",40.5,96,20.6,7.9,7,56.3,18,"Masculino","Ativ.Remunerada","Padrão",23.2,47.5,-2.88065774186977,-0.318131779908633,0.124874395874799,-1.0925237021499,-0.846749578378902,-1.45819191360144,-1.94941681077752,-0.603823516902098,-0.945318183054359
"595",59,107.1,16.5,10.3,7,60.5,22,"Feminino","Estágio","Padrão",20.9,48.9,-0.350265549826527,0.502074806569957,-0.874120771123589,0.120455581655695,-0.846749578378902,-1.02199619143157,0.0474249928358163,-1.3193893849355,-0.464298511521974
"596",57.3,83.8,20.7,10.3,13,75.8,23,"Masculino","Estudante","Padrão",25.9,48,-0.582788075581852,-1.2196201001824,0.149240131655247,0.120455581655695,1.08255325843379,0.567002510758664,0.546635443739151,0.236188589050155,-0.773525443221364
"597",66.3,98.2,17.4,10.2,10,69.4,19,"Feminino","Ativ.Remunerada","Padrão",24.8,50.6,0.648213531358104,-0.155568312318282,-0.654829149099553,0.069914778163794,0.117901840027442,-0.0976766849287525,-1.45020635987419,-0.106038565226688,0.119796803910208
"598",53.3,72.8,25.8,9.6,12,67.3,18,"Feminino","Ativ.Remunerada","Padrão",26.3,48.9,-1.1298999008885,-2.03243743813416,1.39189265645812,-0.233330042787605,0.761002785631672,-0.315774546013687,-1.94941681077752,0.360634826969008,-0.464298511521974
"599",56.2,116.5,16.8,10.9,7,49.2,23,"Masculino","Ativ.Remunerada","Padrão",22.3,48.7,-0.73324382754118,1.19666416809237,-0.801023563782244,0.423700402607094,-0.846749578378902,-2.19557039631716,0.546635443739151,-0.883827552219515,-0.533015607455171
"600",64.7,126,21.5,7.9,3,87.5,19,"Feminino","Ativ.Remunerada","Padrão",26.4,50.5,0.429368801235446,1.89864277814161,0.344166017898835,-1.0925237021499,-2.13295146958736,1.78211916537472,-1.45020635987419,0.39174638644872,0.0854382559436088
